ITEM_20150918_006520	An Operor's stinger that has the power to purify corrupted magic crystals.	탁한 마력수정을 정화시켜 줄 힘을 지닌 오페러의 침.	ITEM_20150317_003303	An Operor's saliva that has the power to purify corrupted magical crystals. 	탁한 마력수정을 정화시켜 줄 힘을 지닌 오페러의 침	
ITEM_20150918_006521	A completely purified magical crystal. It can remove the thorn vines blocking the path.	완전히 정화된 마력 수정. 이것으로 길을 막고 있는 가시 덩굴을 없앨 수 있습니다.	ITEM_20150317_003305	A completely purified magical crystal. It can remove the thorn vines blocking the path. 	완전히 정화된 마력 수정. 이것으로 길을 막고 있는 가시 덩굴을 없앨 수 있다.	
ITEM_20150918_006522	A highly volatile sap. It is essential for burning away wet thorn vines.	휘발성이 강한 수액. 비에 젖은 가시덩굴을 불태우려면 꼭 필요합니다.	ITEM_20150317_003307	Highly volatile sap. Essential for burning away wet thorn vines. 	휘발성이 강한 수액. 비에 젖은 가시덩굴을 불태우려면 꼭 필요하다.	
ITEM_20150918_006523	A medicine effective in restoring one's mind.	정신을 되찾을 때 효력이 있다는 약.	ITEM_20150317_003309	A medicine effective in restoring one's mind. 	정신을 되찾을 때 효력이 있다는 약	
ITEM_20150918_006524	A crystal of power gotten from defeating Corylus. It is used to make a crystal of light.	코릴러스를 처치하고 얻은 힘의 결정. 빛의 결정을 만드는데 쓰입니다.	ITEM_20150317_003311	A crystal of power gotten from defeating Corylus. It is used to make a crystal of light. 	코릴러스를 처치하고 얻은 힘의 결정. 빛의 결정을 만드는데 쓰인다.	
ITEM_20150918_006525	A crystal filled with enough energy to activate the underground enchantment.	지하 결계를 활성화 시킬 수 있는 충전제.	ITEM_20150317_003313	A crystal filled with enough energy to activate the underground enchantment. 	지하 결계를 활성화 시킬 수 있는 충전제	
ITEM_20150918_006526	A map that shows all of Sirdgela Forest. There are marks interspersed across the map.	시르드겔라 숲 지역을 한 눈에 볼 수 있는 지도. 중간 중간에 표시가 되어 있습니다.	ITEM_20150323_003964	A map that shows all of Sirdgela Forest. There are marks interspersed across the map. 	시르드겔라 숲 지역을 한 눈에 볼 수 있는 지도. 중간 중간에 표시가 되어 있다.	
ITEM_20150918_006527	Pollen used to exorcise evil spirits.	악한 기운을 내쫓는데 유용한 가시 꽃가루.	ITEM_20150317_003317	Pollen used to exorcise evil spirits. 	악한 기운을 내쫓는데 유용한 가시 꽃가루	
ITEM_20150918_006528	A latch used to tie down the handle of the cable car's lever.	케이블 카 레버의 손잡이 부분을 단단히 고정시키는 고정쇠.	ITEM_20150317_003319	A latch used to tie down the handle of the cable car's lever. 	케이블 카 레버의 손잡이 부분을 단단히 고정시키는 고정쇠	
ITEM_20150918_006529	A metal part shaped like a wheel that monsters had stolen. It is clearly a part of the cable car.	몬스터들이 가지고 있던, 톱니 바퀴 보양의 부속품. 케이블 카의 부품임이 틀림 없습니다.	ITEM_20150317_003321	A metal part shaped like a wheel that monsters had stolen. It is clearly a part of the cable car. 	몬스터들이 가지고 있던, 톱니 바퀴 보양의 부속품. 케이블 카의 부품임이 틀림 없다.	
ITEM_20150918_006530	Sweet tasting Plateau specialty sugar beets. Young animals love them.	단맛이 가득한 고원 특산 사탕무. 어린 짐승들이 좋아합니다.	ITEM_20150317_003323	Sweet tasting Plateau specialty sugar beets. Young animals love them. 	단맛이 가득한 고원 특산 사탕무. 어린 짐승들이 좋아한다.	
ITEM_20150918_006531	Parts acquired from around the broken cable car	파괴된 케이블카 주변에서 습득한 부품.	ITEM_20150317_003325	Parts acquired from around the broken cable car 	파괴된 케이블카 주변에서 습득한 부품	
ITEM_20150918_006532	Good medicine for when the atmosphere becomes contaminated and hazy.	탁한 기운에 오염이 될 때 사용하면 효력이 있는 약.	ITEM_20150317_003327	Good medicine for when the atmosphere becomes contaminated and hazy. 	탁한 기운에 오염이 될 때 사용하면 효력이 있는 약	
ITEM_20150918_006533	A Fragaras' resin is an effective exorcising material.	악한 기운을 내쫓는데 유용한 푸른 프라가라스의 진액.	ITEM_20150317_003329	A Fragaras' resin is an effective exorcising material. 	악한 기운을 내쫓는데 유용한 푸른 프라가라스의 진액	
ITEM_20150918_006534	Ceremonial ropes that the Panto Magician was carrying around	판토 마법사가 지니고 다니는 의식용 밧줄.	ITEM_20150428_005059	Ceremonial ropes that the Panto Magician was carrying around. 	판토 마법사가 지니고 다니는 의식용 밧줄	
ITEM_20150918_006535	A mane taken from the nape of a defeated Mushcaria	머슈카리아를 처치하고 목덜미에서 얻어낸 갈기.	ITEM_20150317_003333	A mane taken from the nape of a defeated Mushcaria	머슈카리아를 처치하고 목덜미에서 얻어낸 갈기	
ITEM_20150918_006536	A legendary verse used to defeat Gesti. Seems like it's not the right time to use this.	제스티를 물리칠 때 사용할 전설의 성구. 아직은 사용할 때가 아닌 듯 보입니다.	ITEM_20150317_003335	A legendary holy sphere used to defeat Gesti. Seems like it's not the right time to use this. 	제스티를 물리칠 때 사용할 전설의 성구. 아직은 사용할 때가 아닌 듯 보인다.	
ITEM_20150918_006537	A legendary verse used to defeat Gesti. It needs to be recharged before it can be used.	제스티를 물리칠 때 사용할 전설의 성구. 사용 가능한 수준까지 어느정도의 충전이 더 필요합니다.	ITEM_20150317_003336	A legendary holy sphere used to defeat Gesti. It needs to be recharged before it can be used. 	제스티를 물리칠 때 사용할 전설의 성구. 사용 가능한 수준까지 어느정도의 충전이 더 필요.	
ITEM_20150918_006538	The legendary lection that will be used for defeating Gesti. You are ready to use it.	제스티를 물리칠 때 사용할 전설의 성구. 사용할 준비가 다 되었습니다.				
ITEM_20150918_006539	A catalyst containing a Voodoo Doll. Activates the Voodoo Doll when used.	주술인형을 담은 촉매. 이것을 사용하면 주술인형이 나타납니다.	ITEM_20150317_003339	A catalyst containing a Voodoo Doll. Activates the Voodoo Doll when used. 	주술인형을 담은 촉매. 이것을 사용하면 주술인형이 활성화 됨	
ITEM_20150918_006540	Counterfeit goods passed to you from Kevin. They're not finished.	케빈이 건네 준 위조품. 아직 마무리가 필요합니다.	ITEM_20150317_003343	Counterfeit goods passed to you from Kevin. They're not finished. 	케빈이 건네 준 위조품. 아직 마무리가 필요하다.	
ITEM_20150918_006541	Lowers the strength of monsters when used on them.	몬스터에게 사용하면 힘을 약화시킬 수 있습니다.	ITEM_20150317_003345	Lowers the strength of monsters when used on them. 	몬스터에게 사용하면 힘을 약화시킬 수 있다.	
ITEM_20150918_006542	A piece broken off from the altar on the second floor of the Church.	성당 지상 2층 중앙 제단의 부서진 조각.	ITEM_20150317_003347	A piece broken off from the altar on the second floor of the Cathedral 	성당 지상 2층 중앙 제단의 부서진 조각	
ITEM_20150918_006543	When used, you become invisible to demons for 10 seconds. The effect disappears if you attack or take damage.	사용하면 10초간 마족들에게 사용자의 모습이 보이지 않습니다. 공격하거나 공격받으면 해당 효과가 사라집니다.	ITEM_20150317_003349	When used, you become invisible to demons for 10 seconds. The effect disappears if you attack or take damage. 	사용하면 10초간 마족들에게 사용자의 모습이 보이지 않는다. 공격하거나 공격받으면 해당 효과가 사라진다.	
ITEM_20150918_006544	When used, a Divine Spirit appears and provokes nearby demons.	사용하면 주변 마족을 닮은 성령이 등장하여 마족 몬스터들을 도발합니다.	ITEM_20150317_003351	When used, a Divine Spirit appears and provokes nearby demons. 	사용하면 주변 마족을 닮은 성령이 등장하여 마족 몬스터들을 도발한다.	
ITEM_20150918_006545	A special key for finding revelations and hidden places.	계시와 숨겨진 장소를 찾을 수 있는 특별한 열쇠.	ITEM_20150317_003355	A special key for finding revelations and hidden places. 	계시와 숨겨진 장소를 찾을 수 있는 특별한 열쇠	
ITEM_20150918_006546	It creates an awakening effect if it is mixed with the Thorn Flower Powder Stimulant.	가시 꽃 가루 각성제에 섞이면 강력한 각성 효과를 냅니다.	ITEM_20150317_003357	It creates an awakening effect if it is mixed with Thorn Flower Powder Stimulant. 	가시 꽃 가루 각성제에 섞이면 강력한 각성 효과를 낸다.	
ITEM_20150918_006547	It has a better effect than the Thorn Flower Powder.	가시 꽃가루 각성제보다 강력한 효과를 냅니다.	ITEM_20150317_003359	It has a better effect than the Thorn Flower Powder  	가시 꽃가루 각성제보다 강력한 효과를 낸다.	
ITEM_20150918_006548	It has an awakening effect if mixed with a Merog's spit.	메로그의 침과 섞이면 강력한 각성효과를 냅니다	ITEM_20150317_003361	It has an awakening effect if mixed with a Merog's spit. 	메로그의 침과 섞이면 강력한 각성효과를 낸다	
ITEM_20150918_006549	The materials that Elementalist Master requested to you in order to prove	엘리멘탈리스트 마스터가 자격을 증명하기 위해 요구한 재료.				
ITEM_20150918_006550	A vessel to hold water enchanted with spiritual power.	영력이 깃든 담수를 받기 위한 용기.	ITEM_20150317_003367	A vessel to hold water enchanted with spiritual power. 	영력이 깃든 담수를 받기 위한 용기	
ITEM_20150918_006551	An enemy that dies with this charm attached to it is supposed to be under our control but.. It seems kind of shabby.	부착한 적이 죽으면 우리 편으로 세뇌되어 되살아 난다만.. 뭔가 허술해 보입니다.	ITEM_20150317_003370	An enemy that dies with this charm attached to it is supposed to be under our control but.. It seems kind of shabby. 	부착한 적이 죽으면 우리 편으로 세뇌되어 되살아 난다만.. 뭔가 허술해 보인다.	
ITEM_20150918_006552	A jar filled with the magic energy that flows through the Royal Mausoleum.	왕릉을 흐르는 마력을 가득 담은 항아리.	ITEM_20150317_003372	A pot filled with the magical energy that flows through the Royal Mausoleum. 	왕릉을 흐르는 마력을 가득 담은 항아리	
ITEM_20150918_006553	Ingredient necessary to redecorate the obelisk. It has a high level of acidity.	오벨리스크에 문자를 다시 새겨넣을 때 필요한 재료. 강한 산성을 띄고 있습니다.	ITEM_20150317_003374	Ingredient necessary to redecorate the Obelisk. It has a high level of acidity. 	오벨리스크에 문자를 다시 새겨넣을 때 필요한 재료. 강한 산성을 띄고 있다.	
ITEM_20150918_006554	Paralysis powder that can stun the Black Maize in Vieta Gorge.	비에타 계곡의 검은 마이즈를 기절시킬 수 있는 마비가루.	ITEM_20150323_003969	Paralysis powder that can stun the Black Maize in the Vieta Gorge 	비에타 계곡의 검은 마이즈를 기절시킬 수 있는 마비가루	
ITEM_20150918_006555	Ingredient necessary for the paint used in painting inscriptions onto the obelisk. It's black in color.	오벨리스크에 문자를 다시 새겨넣을 때 필요한 물감의 재료. 새까맣습니다.	ITEM_20150317_003378	Ingredient necessary for the paint used in painting inscriptions onto the Obelisk. It's black in color. 	오벨리스크에 문자를 다시 새겨넣을 때 필요한 물감의 재료. 새까맣다.	
ITEM_20150918_006556	An ingredient necessary to redecorate the obelisk.{nl}It's very sticky.	오벨리스크에 문자를 다시 새겨넣을 때 필요한 재료. 굉장히 끈적거립니다.	ITEM_20150317_003380	Ingredient necessary to redecorate the Obelisk. It's very sticky. 	오벨리스크에 문자를 다시 새겨넣을 때 필요한 재료. 굉장히 끈적거린다.	
ITEM_20150918_006557	A scroll used to mark the divine symbol of a Paladin onto demons	마족 몬스터에게 성스러운 팔라딘의 상징을 새겨넣는 스크롤.	ITEM_20150317_003382	A scroll used to mark the divine symbol of a Paladin onto demons 	마족 몬스터에게 성스러운 팔라딘의 상징을 새겨넣는 스크롤	
ITEM_20150918_006558	The sacred energies of the shrine still infuse them.	신전의 성스러운 기운이 남아있습니다.	ITEM_20150317_003384	The sacred energies of the Shrine still infuse them. 	신전의 성스러운 기운이 남아있다.	
ITEM_20150918_006559	The key to release Goddess Saule from the demon's confinement.	사울레 여신이 묶여 있는 마족의 구속구를 해제하기 위한 열쇠.	ITEM_20150317_003386	A key to release the restraint ward tied by Goddess Saule 	사울레 여신이 묶여 있는 마족의 구속구를 해제하기 위한 열쇠	
ITEM_20150918_006560	A balm used to repair Goddess Statue. It has an unusual, but gentle, scent.	여신상을 보수할 때 사용하는 향유. 독특하면서도 은은한 향이 특징입니다.	ITEM_20150317_003392	A balm used to repair Goddess Statue. It has an unusual, but gentle scent. 	여신상을 보수할 때 사용하는 향유. 독특하면서도 은은한 향이 특징.	
ITEM_20150918_006561	A balm used to repair Goddess Statue. It has an unusual, but gentle, scent.	여신상을 보수할 때 사용하는 향유. 독특하면서도 은은한 향이 특징입니.	ITEM_20150317_003392	A balm used to repair Goddess Statue. It has an unusual, but gentle scent. 	여신상을 보수할 때 사용하는 향유. 독특하면서도 은은한 향이 특징.	
ITEM_20150918_006562	It has a pronounced effect	가죽으로 만든 모든 제품의 광택과 보호에 뛰어난 효과가 있습니다.	ITEM_20150317_003395	It has a pronounced effect.	가죽으로 만든 모든 제품의 광택과 보호에 뛰어난 효과가 있다.	
ITEM_20150918_006563	A permit needed in order for ships to enter the harbor. Readable.	배가 항구에 들어오려면 반드시 필요한 허가서. 읽어볼 수 있습니다.	ITEM_20150511_005094	A permit needed in order for ships to enter the harbor. Readable. 	배가 항구에 들어오려면 반드시 필요한 허가서. 읽어볼 수 있다.	
ITEM_20150918_006564	A necessary map for sailing. It describes the ocean currents and wind directions.	항해를 떠나려면 꼭 필요한 지도. 해류와 바람의 방향이 적혀 있습니다.	ITEM_20150317_003401	A necessary map for sailing. It describes the ocean currents and wind directions. 	항해를 떠나려면 꼭 필요한 지도. 해류와 바람의 방향이 적혀 있다.	
ITEM_20150918_006565	What kind of contract is this?	이건 무슨 계약서일까요?	ITEM_20150317_003403	What kind of contract is this? 	이건 무슨 계약서일까.	
ITEM_20150918_006566	A body fluid sample extracted from a Moya	모야에게서 갓 뽑아낸 따끈따끈한 체액 샘플.	ITEM_20150317_003407	A body fluid sample extracted from a Moya 	모야에게서 갓 뽑아낸 따끈따끈한 체액 샘플	
ITEM_20150918_006567	An arrow sample created by the Fletcher Master. It has good balance.	플레쳐 마스터가 만들어 준 화살 견본. 밸런스가 잘 잡혀 있습니다.	ITEM_20150317_003409	An arrow sample created by the Fletcher Master. It has good balance. 	플레쳐 마스터가 만들어 준 화살 견본. 밸런스가 잘 잡혀 있다.	
ITEM_20150918_006568	Wood that the Fletcher Master is looking for. It produces a fine timbre when knocked on.	플레쳐 마스터가 찾는 나무. 두들기면 맑은 소리가 들립니다.	ITEM_20150317_003411	Wood that the Fletcher Master is looking for. It produces a fine timbre when knocked on. 	플레쳐 마스터가 찾는 나무. 두들기면 맑은 소리가 들린다.	
ITEM_20150918_006569	A fishing rod made from a Fisherman's prized wood, from which you can hear a whistling sound. Check it out by breaking it open.	피셔맨이 애지중지하는 나무로 만든 낚시대. 이 중에 맑은 소리가 나는 나무가 있습니다. 두들겨서 확인해 보세요.	ITEM_20150323_003972	A fishing rod made from a Fisherman's prized wood, from which you can hear a whistling sound. Check it out by breaking it open. 	피셔맨이 애지중지하는 나무로 만든 낚시대. 이 중에 맑은 소리가 나는 나무가 있다. 두들겨서 확인해 보자.	
ITEM_20150918_006570	A simple tube that can shoot a neurotoxin dart	신경독을 발사할 수 있는 간이 대롱.	ITEM_20150317_003415	A simple tube that can shoot a neruotoxin dart.	신경독을 발사할 수 있는 간이 대롱	
ITEM_20150918_006571	A special poison made from a Stoulet's bodily fluids. It only reacts with the neurotoxin dart used with the Simple Tube.	스타울리트의 체내에 있는 특별한 독. 간이 대롱의 신경독에만 반응합니다.	ITEM_20150317_003417	A special poison made from a Stoulet's bodily fluids. It only reacts with the neurotoxin dart used with the Simple Tube. 	스타울리트의 체내에 있는 특별한 독. 간이 대롱의 신경독에만 반응한다.	
ITEM_20150918_006572	An easy tactic made for beginner Centurions, it is nonetheless difficult to remember without practice.	센츄리온 입문자를 위해 아주 쉽게 쓰여진 병법서, 숙련되지 않은 사람은 이해하기 힘듭니다	ITEM_20150317_003419	An easy tactic made for beginner Centurions, it is nonetheless difficult to remember without practice. 	센츄리온 입문자를 위해 아주 쉽게 쓰여진 병법서, 숙련되지 않은 사람은 기억하기 힘들다	
ITEM_20150918_006573	A flare mainly used by Scouts. Used to find hidden monsters.	스카우트들이 즐겨 사용하는 섬광탄. 숨어있는 몬스터를 찾는 데 쓰인다고 합니다.	ITEM_20150317_003421	A flare mainly used by Scouts. Used to find hidden monsters. 	스카우트들이 즐겨 사용하는 섬광탄. 숨어있는 몬스터를 찾는 데 쓰인다고 한다.	
ITEM_20150918_006574	A rubbing of Lydia Schaffen requested by the Quarrel Shooter Master for testing.	쿼렐슈터 마스터가 시험의 일환으로 부탁한 리디야 샤펜의 탁본.	ITEM_20150317_003423	A rubbing of Lydia Schaffen requested by the Quarrel Shooter Master for testing. 	쿼렐슈터 마스터가 시험의 일환으로 부탁한 리디야 샤펜의 탁본	
ITEM_20150918_006575	A jewel suffering from a very powerful curse. It seems to be continuously calling to someone.	매우 강력한 저주에 걸려 있는 보석. 누군가를 계속 부르는 듯 합니다.	ITEM_20150317_003425	A jewel suffering from a very powerful curse. It seems to be continuously calling to someone. 	매우 강력한 저주에 걸려 있는 보석. 누군가를 계속 부르는 듯 하다.	
ITEM_20150918_006576	Jar of fire obtained from Mothstems. Mothstems treasure them.	모스템으로부터 획득한 불항아리. 모스템이 애지중지 한다고 합니다.	ITEM_20150317_003427	Jar of fire obtained from  Mostems. Mostems treasure them. 	모스템으로부터 획득한 불항아리. 모스템이 애지중지 한다.	
ITEM_20150918_006577	Blue Fisherman Bones. It too small to hold.	푸른 피셔맨의 뼈. 작아서 잘 집히지 않습니다.	ITEM_20150317_003429	Blue Fisherman Bones. It too small to hold.  	푸른 피셔맨의 뼈. 작아서 잘 집히지 않는다.	
ITEM_20150918_006578	Feels terrible	굉장히 기분 나쁩니다.	ITEM_20150317_003431	Feels terrible 	굉장히 기분 나쁘다	
ITEM_20150918_006579	The beak of a Harpeia. It is very sharp.	하르피아의 부리. 굉장히 날카롭습니다.	ITEM_20150317_003433	The beak of a Harpeia. It is very sharp. 	하르피아의 부리. 굉장히 날카롭다.	
ITEM_20150918_006580	When you're in a pinch, it helps you easily foil your foes. Pow!	위기상황에서 적들을 따돌리는데 용이합니다. 펑!	ITEM_20150803_005947	Used to easily escape from enemies during a crisis. Bang!	위기상황에서 적들을 따돌리는데 용이하다. 펑!	
ITEM_20150918_006581	A rope with a noose attached to it. Used for throwing and tying up enemies.	올가미가 달린 포승줄. 적에게 던져 옭아매는데 쓰입니다.	ITEM_20150317_003439	A rope with a noose attached to it. Used for throwing and tying up enemies. 	올가미가 달린 포승줄. 적에게 던져 옭아매는데 쓰인다.	
ITEM_20150918_006582	Letter of introduction that Sapper Master wrote to the Highlander Master	새퍼 마스터가 하이랜더 마스터에게 보여주라고 한 소개장.	ITEM_20150317_003441	Letter of introduction that Sapper Master wrote to the Highlander Master 	새퍼 마스터가 하이랜더 마스터에게 보여주라고 한 소개장	
ITEM_20150918_006583	Confirmation from the Highlander Master that you accomplished all of the necessary requirements for advancement.	하이랜더 마스터가 당신의 전직을 위해 준비해준 확인증.	ITEM_20150317_003443	Confirmation from the Highlander Master that you accomplished all of the necessary requirements for advancement. 	하이랜더 마스터가 당신의 전직을 위해 준비해준 확인증	
ITEM_20150918_006584	A crystal that holds Tanu's ability to purify.	타누가 속에 품고 있는 정화의 능력을 가진 구슬.	ITEM_20150317_003445	Crystal with Tanu's ability to purify	타누가 속에 품고 있는 정화의 능력을 가진 구슬	
ITEM_20150918_006585	Liquid extracted from Gorge Metoses. It is used as an ingredient in medicine used for alleviating mental illness symptoms.	협곡 메토스에서 뽑아낸 진액. 정신이 오락가락하는 증상을 완화시키기 위한 약의 재료로 쓰입니다.	ITEM_20150317_003449	Liquid extracted from Gorge Metoses. It is used as an ingredient in medicine used for alleviating mental illness symptoms. 	협곡 메토스에서 뽑아낸 진액. 정신이 오락가락하는 증상을 완화시키기 위한 약의 재료로 쓰인다.	
ITEM_20150918_006586	Notes on the relic as dictated by Kepeck. Only the shape and size of the relics are noted.	케펙이 하라는 대로 베껴 쓴 유물의 기록. 모양과 크기를 기록하면 될 것 같습니다.	ITEM_20150317_003451	Kepeck's record of relics transcribed verbatim. Only the shape and size of the relics are recorded. 	케펙이 하라는 대로 베껴 쓴 유물의 기록. 모양과 크기를 기록하면 될 것 같다.	
ITEM_20150918_006587	A torn letter found from a dead body. Let's find a place to place the relics.	시신에서 발견된 찢어진 편지. 유품을 전해줄 곳이 어딘지 찾아보세요.	ITEM_20150317_003454	A torn letter found from a dead body. Let's find a place to place the relics. 	시신에서 발견된 찢어진 편지. 유품을 전해줄 곳이 어딘지 찾아보자.	
ITEM_20150918_006588	A scroll describing the secret moves of the legendary thief, Zubeck. Grants 1 Stat Point when used.	전설의 도둑 즈벡의 비기가 담긴 스크롤입니다. 사용하면 스탯 포인트를 1만큼 얻습니다.	ITEM_20150317_003456	A scroll describing the secret moves of the legendary thief, Zubeck. Grants 1 Stat Point when used.	전설의 도둑 즈벡의 비기가 담긴 스크롤 입니다. 사용하면 스탯 포인트를 1만큼 얻습니다.	
ITEM_20150918_006589	Gem containing an aura of fire. It will be helpful to the Goddess Gabija.	불의 기운을 담을 수 있는 보석. 여신 가비야에게 어떻게든 도움이 될 것입니다.	ITEM_20150317_003458	Gem containing an aura of fire. It will be helpful to the Goddess Gabija. 	불의 기운을 담을 수 있는 보석. 여신 가비야에게 어떻게든 도움이 될 것이다.	
ITEM_20150918_006590	A herb that makes one feel languid.	몸이 나른해지는 풀.	ITEM_20150317_003460	A herb that makes one feel languid 	몸이 나른해지는 풀	
ITEM_20150918_006591	A flower with a powerful fragrance. There is a rumor that souls inhabit this flower.	향이 매우 강한 꽃. 영혼이 깃들어 있다는 설이 있습니다.	ITEM_20150317_003462	A flower with a powerful fragrance. There is a rumor that souls inhabit this flower. 	향이 매우 강한 꽃. 영혼이 깃들어 있다는 설이 있다.	
ITEM_20150918_006592	A bomb made to prevent monsters from advancing into Andale Village.	안데일 마을에서 몬스터를 막을 용도로 만들어 둔 폭약.	ITEM_20150317_003464	Explosives made to prevent monsters from advancing into Andale Village.	안데일 마을에서 몬스터를 막을 용도로 만들어 둔 폭약	
ITEM_20150918_006593	The chemical essence of the Languid Herb has been concentrated for use in this bomb.	나른초의 나른해지는 성분을 강화시킨 폭탄.	ITEM_20150317_003466	The chemical essence of the Languid Herb has been concentrated for use in this bomb. 	나른초의 나른해지는 성분을 강화시킨 폭탄	
ITEM_20150918_006594	A bait used to attract Sparnas. It made by lumping together old grains.	스파르나스를 유인할 때 사용할 미끼. 오래된 곡식을 뭉쳐서 만들었습니다.	ITEM_20150317_003468	A bait used to attract Sparnas. It made by lumping together old grains. 	스파르나스를 유인할 때 사용할 미끼. 오래된 곡식을 뭉쳐서 만들었다.	
ITEM_20150918_006595	Supplies requested by the supplier to be delivered to the Danus' unit.	보급관이 다뉴스 부대에 먼저 갖다줄 것을 요청한 간이 보급품.	ITEM_20150317_003470	Supplies requested by the supplier to be delivered to the Danus unit. 	보급관이 다뉴스 부대에 먼저 갖다줄 것을 요청한 간이 보금품	
ITEM_20150918_006596	A pouch of supplies looted by Vubbes. Let's take these to Yukurt to investigate the odd behaviour of the Vubbes.	부베들의 약탈해 갔던 보급품 주머니. 부베들의 이상행동에 대한 단서가 될 수도 있으니 유커트에게 갖다 주세요.	ITEM_20150317_003474	A pouch of supplies looted by Vubbes. Let's take these to Yukurt to investigate the odd behaviour of the Vubbes. 	부베들의 약탈해 갔던 보급품 주머니. 부베들의 이상행동에 대한 단서가 될 수도 있으니 유커트에게 갖다 주자.	
ITEM_20150918_006597	It's oil that reeks with a Ducky's scent.	더키의 냄새가 요동치는 기름.	ITEM_20150317_003476	Fat that reeks with a Ducky's scent. 	더키의 냄새가 요동치는 기름	
ITEM_20150918_006598	Full of tools used to repair the scarecrow.	허수아비를 수리하는 공구가 잔뜩 들어있습니다.	ITEM_20150317_003478	Full of tools used to repair the scarecrow. 	허수아비를 수리하는 공구가 잔뜩 들어있다.	
ITEM_20150918_006599	A marker found from Chapparition. The voices of the killed innocents echo from it.	채퍼리션이 가지고 있던 표식. 억울한 원혼의 목소리가 들리는 듯 합니다.	ITEM_20150317_003480	A marker found from Chapparition. The voices of the killed innocents echo from it. 	채퍼리션이 가지고 있던 표식. 억울한 원혼의 목소리가 들리는 듯 하다.	
ITEM_20150918_006600	A necklace that a ghost asked you to take to his younger brother. A modest pendant is attached to it.	영혼이 자신의 동생에게 전해달라고 부탁한 목걸이. 수수한 펜던트가 달려 있습니다.	ITEM_20150317_003481	A necklace that a ghost asked you to take to his younger brother. A modest pendant is attached to it. 	영혼이 자신의 동생에게 전해달라고 부탁한 목걸이. 수수한 펜던트가 달려 있다.	
ITEM_20150918_006601	A bag full of money. What was the Reaper doing with this?	돈이 잔뜩 든 자루. 리퍼는 도대체 무얼 한 걸까요.	ITEM_20150317_003482	A bag full of money. What was the Reaper doing with this? 	돈이 잔뜩 든 자루. 리퍼는 도대체 무얼 한 걸까.	
ITEM_20150918_006602	The messenger's note. He told you not to read it but... Should we?	심부름꾼의 쪽지. 읽지 말라곤 했는데.. 읽어 볼까요?	ITEM_20150511_005095	The messenger's note. He told you not to read it but... Should we? 	심부름꾼의 쪽지. 읽지 말라곤 했는데.. 읽어 볼까?	
ITEM_20150918_006603	There are verses on it to appease the souls of those who died while researching the Royal Mausoleum.	왕릉을 연구하다 죽은 이들을 달래기 위한 내용이 적혀 있습니다.	ITEM_20150317_003486	There are verses on it to appease the souls of those who died while researching the Royal Mausoleum. 	왕릉을 연구하다 죽은 이들을 달래기 위한 내용이 적혀 있다.	
ITEM_20150918_006604	A page torn from a book. It looks like the author is Shaman Show.	여기저기에 흩어져 있는 마법서의 낱장. 저자는 사이먼 쇼우입니다.	ITEM_20150317_003488	A page torn from a book. It looks like the author is Shaman Show.  	여기저기에 흩어져 있는 마법서의 낱장. 저자는 사이먼 쇼우이다.	
ITEM_20150918_006605	A pilgrim's mark swallowed by a monster. The owner is nowhere to be found.	몬스터가 삼켜 버린 순례자들의 표식. 표식의 주인들은 주변엔 없는 것 같습니다.	ITEM_20150317_003490	A pilgrim's mark swallowed by a monster. The owner is nowhere to be found. 	몬스터가 삼켜 버린 순례자들의 표식. 표식의 주인들은 주변엔 없는 것 같다.	
ITEM_20150918_006606	Coben gave you this key, saying it opened a locked box. Let's look for this box.	코벤이 상자 열쇠라며 건네 준 것. 이 열쇠에 맞는 상자를 찾아 보세요.	ITEM_20150317_003496	Koven gave you this key, saying it opened a locked box. Let's look for this box. 	코벤이 상자 열쇠라며 건네 준 것. 이 열쇠에 맞는 상자를 찾아 보자.	
ITEM_20150918_006607	The practice wood carving is completely broken.	연습용 목인이 완전히 부숴져 버렸습니다.	ITEM_20150317_003500	The practice wood carving is completely broken. 	연습용 목인이 완전히 부숴져 버렸다.	
ITEM_20150918_006608	The broken practice wood carving has fixed. It has been reinforced to be more durable.	부숴진 연습용 목인을 수리하였습니다. 더 튼튼하게 보강도 하였습니다.	ITEM_20150317_003504	The broken practice wood carving has fixed. It has been reinforced to be more durable. 	부숴진 연습용 목인을 수리하였다. 더 튼튼하게 보강도 하였다.	
ITEM_20150918_006609	Log required to fix the practice wood carving	연습용 목인을 수리하는데 필요한 목재.	ITEM_20150317_003506	Log required to fix the practice wood carving 	연습용 목인을 수리하는데 필요한 목재	
ITEM_20150918_006610	Rope required to fix the scarecrow	연습용 목인을 고치는데 필요한 밧줄.	ITEM_20150317_003508	Rope required to fix the scarecrow 	허수아비를 고치는데 필요한 밧줄	
ITEM_20150918_006611	An orb necessary to complete the spell that wakes the Sleeping Owls to aid Gaigalas.	잠든 부엉이들을 깨워 가이갈라스를 처치하는데 필요한 주문을 완성시킬수 있는 구슬.	ITEM_20150317_003510	An orb necessary to complete the spell that wakes the Sleeping Owls to defeat Gaigalas. 	잠든 부엉이들을 깨워 가이갈라스를 처치하는데 필요한 주문을 완성시킬수 있는 구슬	
